iter	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	F1:use_weights=true	F1:use_weights=false	AUC
242	0.5367233091	0.6593795674	0.2311271125	0.846370265	0.846370265	0.7412642488	0.3630990099	0.7783451892
243	0.5366659568	0.6594333185	0.2311696461	0.846495307	0.846495307	0.74134617	0.3631630034	0.7784204371
244	0.5365901824	0.6594740312	0.2312018681	0.8465265675	0.8465265675	0.7413838859	0.3632056413	0.7785226338
245	0.5365092292	0.6596311404	0.2313262586	0.8463311894	0.8463311894	0.7414081967	0.3633411117	0.7785963396
246	0.5364384938	0.6596875101	0.2313709073	0.846557828	0.846557828	0.7415307607	0.3634170726	0.7786734772
247	0.5363844522	0.6597596855	0.2314280892	0.8465500129	0.8465500129	0.7415733576	0.3634868863	0.7787414289
248	0.5362979377	0.659886276	0.2315284201	0.8466437944	0.8466437944	0.7416893052	0.3636192762	0.7788693273
249	0.5362695079	0.6599157644	0.2315517986	0.846870433	0.846870433	0.7417948879	0.3636690086	0.7789139101
250	0.5362215567	0.659941635	0.2315723109	0.846807912	0.846807912	0.7417872454	0.3636885412	0.7789948995
251	0.536149758	0.6601133554	0.2317085165	0.846932954	0.846932954	0.7419436956	0.363868039	0.7790851242
252	0.5361365907	0.6601399747	0.2317296384	0.8469485843	0.8469485843	0.7419665071	0.3638955252	0.7791025693
253	0.5361036829	0.6601576298	0.2317436486	0.8468313574	0.8468313574	0.7419326704	0.363901977	0.7791398278
254	0.5360407011	0.660163388	0.2317482182	0.8467375759	0.8467375759	0.741900311	0.3638989509	0.779226594
255	0.5359883064	0.6603310261	0.2318812975	0.846745391	0.846745391	0.7420091597	0.3640637154	0.7792906212
256	0.5359005776	0.6604666891	0.2319890557	0.8468469877	0.8468469877	0.7421338169	0.3642059128	0.779402281
257	0.5358217164	0.6604310041	0.2319607054	0.8466437944	0.8466437944	0.7420332578	0.3641521833	0.779491598
258	0.53577896	0.6604251962	0.2319560916	0.8465109373	0.8465109373	0.7419785609	0.3641342076	0.7795649636
259	0.5357402817	0.6604836983	0.2320025701	0.8465500129	0.8465500129	0.7420304923	0.3641950923	0.7796222735
260	0.5356547149	0.6605610602	0.2320640484	0.8465421978	0.8465421978	0.7420763093	0.3642701129	0.7797297906
261	0.5355963696	0.6606007102	0.2320955646	0.8465265675	0.8465265675	0.7420953226	0.3643074915	0.7798003093
262	0.5355293893	0.6607017448	0.2321758947	0.8463858953	0.8463858953	0.7421050016	0.3643934067	0.779889335
263	0.535486873	0.6607233605	0.2321930848	0.8464249709	0.8464249709	0.7421336567	0.3644181997	0.7799409586
264	0.5354149988	0.6607827029	0.2322402848	0.8462921138	0.8462921138	0.7421200118	0.3644640102	0.7800401582
265	0.5353929158	0.6607725447	0.2322322043	0.8462608533	0.8462608533	0.7421015861	0.3644511608	0.7800628533
266	0.5353302049	0.6609104231	0.2323419078	0.8465734583	0.8465734583	0.7423087297	0.3646152396	0.7801642421
267	0.5352784065	0.6610422634	0.232446861	0.8466125339	0.8466125339	0.7424069046	0.3647480888	0.7802248077
268	0.5351907288	0.6610645708	0.2324646244	0.8462139625	0.8462139625	0.7422676799	0.3647329489	0.7803387701
269	0.5351336348	0.661147432	0.2325306199	0.8461670718	0.8461670718	0.7423018688	0.3648098169	0.7804116228
270	0.5351189378	0.661145743	0.2325292745	0.8462530381	0.8462530381	0.7423338809	0.36481615	0.7804427447
271	0.5350519713	0.6611824781	0.232558539	0.8465031221	0.8465031221	0.7424532435	0.3648754032	0.7805265902
272	0.5349889022	0.6612079311	0.2325788182	0.8462842986	0.8462842986	0.7423851071	0.3648800278	0.7806150563
273	0.5349345287	0.6612883011	0.2326428644	0.8463937104	0.8463937104	0.7424778627	0.3649690136	0.7806982793
274	0.5349005	0.6613590936	0.2326992946	0.8464171558	0.8464171558	0.7425315038	0.3650406312	0.7807396668
275	0.5348298306	0.6613804299	0.2327163053	0.8466281641	0.8466281641	0.742626138	0.3650811838	0.7808519292
276	0.5347752448	0.6614420229	0.2327654189	0.8465812734	0.8465812734	0.7426469225	0.365137256	0.7809301473
277	0.534754873	0.6614427899	0.2327660306	0.8465343826	0.8465343826	0.7426293634	0.3651336469	0.7809629396
278	0.5347449967	0.6614536382	0.2327746821	0.8465421978	0.8465421978	0.7426392079	0.3651450184	0.7809720048
279	0.5346867219	0.6615593202	0.2328589826	0.8464484163	0.8464484163	0.7426697162	0.3652399997	0.7810499777
280	0.5346430179	0.661593539	0.2328862856	0.8464093406	0.8464093406	0.7426762358	0.3652699458	0.7811051926
281	0.5346427265	0.6615975632	0.2328894967	0.8463937104	0.8463937104	0.7426727543	0.36527244	0.7811063646
282	0.5345803081	0.6616096722	0.2328991594	0.8464015255	0.8464015255	0.7426833921	0.3652850527	0.7811864696
283	0.5345179949	0.6617248799	0.2329911149	0.8461748869	0.8461748869	0.7426686942	0.3653770226	0.7812735279
284	0.5344672005	0.6617728738	0.2330294343	0.8461592566	0.8461592566	0.7426928993	0.365422682	0.7813411084
285	0.5344069757	0.6618154706	0.2330634505	0.8463155591	0.8463155591	0.7427799296	0.3654790813	0.7814181787
286	0.534354947	0.6618593133	0.2330984673	0.8464718616	0.8464718616	0.7428677394	0.3655367108	0.7814694999
287	0.5343240501	0.6619330956	0.2331574099	0.8465656431	0.8465656431	0.7429503286	0.3656179278	0.7815096264
288	0.5342583261	0.6619861271	0.2331997856	0.8465500129	0.8465500129	0.7429777114	0.3656685683	0.7815735161
289	0.5342289668	0.6620308123	0.2332354987	0.8464718616	0.8464718616	0.7429757518	0.3657051791	0.7816097602
290	0.5341734078	0.6620549458	0.2332547891	0.8463468196	0.8463468196	0.7429427765	0.3657172189	0.7816852229
291	0.5341674298	0.662060422	0.2332591666	0.8463390045	0.8463390045	0.7429432133	0.3657218697	0.7816912469
292	0.5341451685	0.6620635704	0.2332616833	0.8463937104	0.8463937104	0.7429662729	0.3657300705	0.7817264196
293	0.5341378744	0.6620758773	0.2332715216	0.8464640465	0.8464640465	0.7430011197	0.3657487295	0.7817388743
294	0.5341070552	0.6620687786	0.2332658468	0.8464015255	0.8464015255	0.7429725632	0.3657359176	0.7817875848
295	0.5340436929	0.6621309171	0.2333155262	0.8464796768	0.8464796768	0.7430417988	0.365804276	0.7818686541
296	0.5339664189	0.6622131989	0.2333813285	0.8461748869	0.8461748869	0.7429761399	0.3658566667	0.7819702503
297	0.5339641729	0.662209696	0.2333785266	0.8461592566	0.8461592566	0.7429679099	0.365851763	0.781973345
298	0.5338803471	0.6623192112	0.2334661389	0.8462999289	0.8462999289	0.7430910645	0.3659725614	0.782106257
299	0.533835769	0.6623920875	0.2335244604	0.8460185844	0.8460185844	0.7430284426	0.3660178894	0.7821638953
300	0.5336229834	0.6626066904	0.2336962976	0.8458466516	0.8458466516	0.7430970979	0.3662128143	0.7824946411
301	0.5335807277	0.6626973407	0.2337689258	0.8460967356	0.8460967356	0.7432506072	0.3663254275	0.7825683268
302	0.5335162819	0.6626920567	0.2337646917	0.8461983323	0.8461983323	0.7432864803	0.3663297499	0.7826340538
303	0.5334612609	0.6627998468	0.2338510832	0.8464562314	0.8464562314	0.7434537698	0.3664599951	0.78271358
304	0.5333559929	0.6629182033	0.2339459847	0.8463390045	0.8463390045	0.7434829919	0.3665655152	0.7828848313
305	0.5333072203	0.6630214444	0.2340288015	0.8461045507	0.8461045507	0.7434574226	0.3666451621	0.7829352783
306	0.5332642111	0.6630417367	0.2340450833	0.845995139	0.845995139	0.7434279377	0.3666548683	0.7829764156
307	0.5332255356	0.6630833615	0.2340784853	0.845995139	0.845995139	0.7434541018	0.3666958553	0.7830218349
308	0.5332011802	0.6631085842	0.2340987279	0.8460811054	0.8460811054	0.7435031497	0.3667287694	0.7830540529
309	0.533172574	0.6631373629	0.2341218269	0.8461279961	0.8461279961	0.7435393447	0.3667615176	0.783086469
310	0.5331511953	0.6631586251	0.2341388944	0.8462061474	0.8462061474	0.743582884	0.3667898016	0.783120557
311	0.5331265693	0.6632115909	0.2341814171	0.8462921138	0.8462921138	0.7436493695	0.3668500539	0.7831576533
312	0.5330824388	0.6632391246	0.2342035255	0.8462530381	0.8462530381	0.743651591	0.3668735082	0.7832220524
313	0.5330764917	0.6632808583	0.2342370403	0.8463155591	0.8463155591	0.7437019643	0.3669205032	0.7832194795
314	0.5330247693	0.6634082221	0.2343393547	0.8461358112	0.8461358112	0.7437125937	0.3670291114	0.7832801943
315	0.5329839457	0.6634261912	0.2343537938	0.846120181	0.846120181	0.7437178471	0.3670453505	0.7833437267
316	0.5329411323	0.6634056031	0.2343372503	0.8459560634	0.8459560634	0.7436415074	0.3670096172	0.7834037057
317	0.5328871529	0.6634118029	0.234342232	0.8462139625	0.8462139625	0.7437450305	0.3670399924	0.7834592825
318	0.5328240691	0.6634493814	0.2343724297	0.8462295928	0.8462295928	0.7437746825	0.3670785018	0.7835680681
319	0.5327646766	0.6635189044	0.2344283092	0.8462921138	0.8462921138	0.7438425198	0.3671529196	0.7836467128
320	0.5327464464	0.6635463489	0.234450372	0.8462764835	0.8462764835	0.7438537274	0.3671785065	0.7836754083
321	0.532728674	0.6635659605	0.2344661392	0.846307744	0.846307744	0.7438781262	0.3672007853	0.7836952052
322	0.53268224	0.6636581583	0.2345402802	0.846307744	0.846307744	0.7439360556	0.3672917024	0.7837564674
323	0.5326477128	0.6636398689	0.2345255707	0.8461905171	0.8461905171	0.7438792716	0.3672626255	0.7838120484
324	0.5326315263	0.6636410006	0.2345264809	0.8462139625	0.8462139625	0.7438890417	0.3672659497	0.7838322095
325	0.5326020625	0.6637048329	0.2345778236	0.846245223	0.846245223	0.7439412213	0.3673318464	0.783870889
326	0.5325397319	0.6638125511	0.2346644942	0.8464093406	0.8464093406	0.7440723072	0.3674535696	0.7839564646
327	0.5325120746	0.6638803842	0.2347190914	0.8462999289	0.8462999289	0.7440726343	0.3675101855	0.7839770872
328	0.5324760235	0.6639324924	0.2347610417	0.8462530381	0.8462530381	0.7440872362	0.3675571826	0.784030128
329	0.5324203259	0.663943991	0.2347702999	0.8464093406	0.8464093406	0.7441548728	0.3675832717	0.7841085168
330	0.5323927459	0.6639390987	0.2347663608	0.8464171558	0.8464171558	0.7441548203	0.3675791803	0.7841492387
331	0.532286778	0.6639854424	0.2348036783	0.8466985003	0.8466985003	0.744292651	0.3676514504	0.7842432234
332	0.5322370319	0.6640847172	0.2348836402	0.8465187524	0.8465187524	0.7442855489	0.3677325063	0.7842996489
333	0.5322334755	0.6640943635	0.2348914116	0.8465265675	0.8465265675	0.7442946282	0.3677427678	0.7843073732
334	0.5321879772	0.6641278915	0.2349184249	0.846557828	0.846557828	0.7443277686	0.3677788227	0.7843666727
335	0.5321459109	0.664210697	0.2349851559	0.8468313574	0.8468313574	0.7444854953	0.3678864135	0.7844278691
336	0.5321430055	0.6642138582	0.2349877039	0.8468313574	0.8468313574	0.7444874811	0.367889536	0.7844341611
337	0.5321008799	0.6642384643	0.2350075377	0.8467063154	0.8467063154	0.7444546091	0.3679020395	0.7844718206
338	0.5320526489	0.6642823203	0.2350428926	0.846870433	0.846870433	0.7445455862	0.3679608552	0.7845403998
339	0.5319756454	0.6643735429	0.2351164516	0.8468469877	0.8468469877	0.7445938195	0.3680487743	0.7846448282
340	0.5319323061	0.664439647	0.235169772	0.8468313574	0.8468313574	0.7446292909	0.3681126236	0.7846955039
341	0.531919433	0.6644648051	0.2351900685	0.8468860633	0.8468860633	0.7446662384	0.3681426572	0.7847126684
342	0.5318929398	0.6644953308	0.2352146978	0.8468626179	0.8468626179	0.7446763434	0.3681706138	0.7847417539
343	0.5318888163	0.664520012	0.2352346138	0.8468938784	0.8468938784	0.7447039277	0.3681979651	0.7847478942
344	0.5318467676	0.6645521208	0.235260526	0.8467610213	0.8467610213	0.7446727178	0.3682171465	0.7848024793
345	0.5317945739	0.6646014943	0.2353003775	0.8467297608	0.8467297608	0.7446916252	0.3682629998	0.784875476
346	0.53178932	0.6646033935	0.2353019105	0.8467297608	0.8467297608	0.7446928175	0.3682648774	0.7848811183
347	0.5317472325	0.6646504013	0.2353398598	0.8467375759	0.8467375759	0.7447253493	0.3683120927	0.7849342986
348	0.5316598104	0.664695504	0.2353762775	0.8468391725	0.8468391725	0.7447929569	0.3683663028	0.7850802377
349	0.5316227797	0.6647591333	0.2354276652	0.8468860633	0.8468860633	0.7448510361	0.3684336682	0.7851426305
350	0.5315889309	0.664745841	0.2354169292	0.8468548028	0.8468548028	0.7448306011	0.3684175633	0.7852034325
351	0.5315731266	0.6647548693	0.2354242212	0.8468313574	0.8468313574	0.7448271999	0.3684242737	0.7852249525
352	0.5315457952	0.6648043861	0.2354642194	0.846995475	0.846995475	0.7449217602	0.3684887842	0.7852564714
353	0.5315394079	0.6648156285	0.2354733018	0.8469876599	0.8469876599	0.7449257953	0.3684991661	0.7852590238
354	0.531524851	0.6648226284	0.235478957	0.8468626179	0.8468626179	0.7448818237	0.3684942547	0.7852715138
355	0.5314465745	0.6648977881	0.2355396879	0.8465969036	0.8465969036	0.74482618	0.368543439	0.785379726
356	0.5313011987	0.6650357743	0.2356512297	0.8463624499	0.8463624499	0.7448219777	0.3686577275	0.7856001458
357	0.5312833115	0.6650735535	0.2356817791	0.8462842986	0.8462842986	0.7448154055	0.3686876941	0.785621428
358	0.5312508646	0.6650888211	0.2356941262	0.8464796768	0.8464796768	0.7449006395	0.3687213407	0.7856845191
359	0.5312177272	0.6650698844	0.2356788119	0.8463233743	0.8463233743	0.7448282377	0.3686877714	0.7857308891
360	0.5311746197	0.6651491868	0.2357429518	0.8460654751	0.8460654751	0.7447780609	0.3687417616	0.7857762317
361	0.5311237881	0.665155226	0.2357478371	0.8460498449	0.8460498449	0.7447757907	0.3687462532	0.7858421567
362	0.5311039887	0.6651652056	0.2357559102	0.8460732902	0.8460732902	0.7447911308	0.3687583558	0.7858704008
363	0.5310718082	0.6652068726	0.2357896204	0.8461592566	0.8461592566	0.7448505586	0.3688077582	0.7859072582
364	0.5310467107	0.6652553162	0.2358288199	0.8462999289	0.8462999289	0.7449354281	0.3688690717	0.785943025
365	0.5309828371	0.6653281818	0.2358877951	0.8462608533	0.8462608533	0.7449659686	0.3689374968	0.7860387988
366	0.5309304909	0.6653560295	0.2359103385	0.8463546348	0.8463546348	0.7450197616	0.368973982	0.7860992826
367	0.5309179465	0.665331274	0.2358902982	0.8463546348	0.8463546348	0.7450042421	0.3689494699	0.7861210167
368	0.5308724884	0.6654024315	0.2359479075	0.8462921138	0.8462921138	0.7450246242	0.3690139885	0.786176923
369	0.5308299304	0.6655020274	0.2360285673	0.8463858953	0.8463858953	0.7451233928	0.3691215465	0.7862276297
370	0.5307830221	0.6655194267	0.2360426616	0.8462999289	0.8462999289	0.7451009823	0.3691306052	0.7862911865
371	0.5307308943	0.6656382564	0.2361389453	0.8462686684	0.8462686684	0.745163332	0.3692453531	0.7863572313
372	0.5307210466	0.6656392288	0.2361397334	0.8462530381	0.8462530381	0.7451578819	0.3692448288	0.78636828
373	0.5306825173	0.665703897	0.2361921506	0.846245223	0.846245223	0.7451953711	0.3693081632	0.786415125
374	0.5306355466	0.6657553786	0.2362338886	0.846245223	0.846245223	0.7452276252	0.3693591823	0.7864794439
375	0.5305947673	0.6657731158	0.2362482708	0.8461748869	0.8461748869	0.7452114623	0.3693700609	0.7865417843
376	0.530580536	0.6657815281	0.2362550922	0.846182702	0.846182702	0.7452197627	0.3693791428	0.7865650934
377	0.5305705442	0.6657612906	0.2362386822	0.8462217776	0.8462217776	0.7452222378	0.3693628082	0.786581705
378	0.5305374994	0.6657807445	0.2362544567	0.8461748869	0.8461748869	0.7452162411	0.3693776215	0.7866304889
379	0.5304883595	0.665830584	0.2362948754	0.8462217776	0.8462217776	0.7452656465	0.369431489	0.7867020421
380	0.5304620981	0.6658435022	0.236305353	0.8462999289	0.8462999289	0.7453040459	0.3694517417	0.786741235
381	0.53043286	0.665905222	0.2363554195	0.8460654751	0.8460654751	0.7452517686	0.3694905767	0.7867735235
382	0.5304208074	0.6659244013	0.2363709801	0.8461045507	0.8461045507	0.7452789388	0.3695133168	0.7867896351
383	0.5304055261	0.6659440696	0.2363869384	0.8461358112	0.8461358112	0.7453033834	0.3695357977	0.7868076951
384	0.5303722338	0.6659886829	0.2364231412	0.8462764835	0.8462764835	0.7453858928	0.3695934496	0.7868573227
385	0.5303443249	0.6660332092	0.2364592796	0.8462764835	0.8462764835	0.7454137798	0.3696376058	0.7868921868
386	0.5303122254	0.6660398618	0.2364646796	0.8462921138	0.8462921138	0.7454240096	0.3696456946	0.7869466789
387	0.5302955848	0.666022448	0.236450545	0.846245223	0.846245223	0.7453949137	0.3696239518	0.7869627997
388	0.5302571818	0.6661262169	0.2365347865	0.8463858953	0.8463858953	0.7455144721	0.3697402965	0.7870085424
389	0.5302273378	0.666159852	0.2365620993	0.8463468196	0.8463468196	0.7455203771	0.3697699352	0.7870553516
390	0.5301865376	0.6661970237	0.236592288	0.8462921138	0.8462921138	0.7455224284	0.3698015914	0.7871144565
