iter	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	F1:use_weights=true	F1:use_weights=false	AUC
242	0.5490112336	0.6454089707	0.2203600634	0.8598669866	0.8598669866	0.7373609657	0.3508157728	0.7630260447
243	0.5489502626	0.6454764336	0.2204107139	0.8600232891	0.8600232891	0.7374624613	0.3508929682	0.7631188324
244	0.5489331442	0.6455305268	0.2204513357	0.8600232891	0.8600232891	0.7374977646	0.3509444432	0.7631426659
245	0.5489062147	0.6455332366	0.2204533708	0.8600467344	0.8600467344	0.7375081534	0.350948974	0.7631827647
246	0.5488871521	0.6455413841	0.2204594901	0.8600154739	0.8600154739	0.7375019767	0.3509541251	0.7632116602
247	0.5488722094	0.6455471999	0.2204638581	0.8598826168	0.8598826168	0.7374569167	0.3509485959	0.7632388848
248	0.5488525732	0.6455719639	0.2204824588	0.8600154739	0.8600154739	0.7375219327	0.3509832283	0.7632666794
249	0.5488181973	0.6456100973	0.2205111048	0.860203037	0.860203037	0.7376157821	0.3510351437	0.7633164585
250	0.5487740254	0.6457201578	0.2205938054	0.8602342975	0.8602342975	0.7376991042	0.3511425299	0.7633822525
251	0.5487467351	0.6457651334	0.2206276104	0.8603437092	0.8603437092	0.737768685	0.3511944734	0.7634297798
252	0.5487174003	0.645787848	0.2206446854	0.8602499277	0.8602499277	0.737749024	0.3512082905	0.76346433
253	0.5486611663	0.6458703704	0.2207067315	0.8603124487	0.8603124487	0.737825864	0.3512920993	0.7635432929
254	0.5486447041	0.6458775043	0.2207120961	0.8603437092	0.8603437092	0.7378420152	0.3513015008	0.7635668023
255	0.5486313489	0.6459480189	0.2207651303	0.8602968185	0.8602968185	0.7378707787	0.3513647659	0.7635883402
256	0.5486225182	0.6459772416	0.2207871129	0.8603358941	0.8603358941	0.7379042173	0.351395867	0.7636010196
257	0.5485995221	0.6460425633	0.2208362593	0.8601874067	0.8601874067	0.7378922053	0.3514457179	0.7636269023
258	0.5485510715	0.6460776843	0.2208626884	0.8599451378	0.8599451378	0.7378259547	0.3514589558	0.7636901186
259	0.548500591	0.6460706644	0.2208574055	0.8598279109	0.8598279109	0.737778226	0.3514424759	0.7637609842
260	0.5484942358	0.6460904497	0.2208722954	0.8598513563	0.8598513563	0.7377997573	0.3514632857	0.7637741845
261	0.548409655	0.6460673266	0.2208548937	0.8599216924	0.8599216924	0.7378105708	0.3514471287	0.7638493357
262	0.5484084623	0.6460711719	0.2208577874	0.8599295076	0.8599295076	0.7378159549	0.3514514452	0.7638505136
263	0.5483485639	0.6461235002	0.2208971707	0.8597341294	0.8597341294	0.7377781458	0.3514849824	0.7639501418
264	0.5483103746	0.6461750202	0.2209359532	0.8598591714	0.8598591714	0.7378577731	0.3515445274	0.764003032
265	0.5482636096	0.646233307	0.2209798384	0.8598279109	0.8598279109	0.7378842609	0.3515974658	0.7640777516
266	0.548232929	0.6462218978	0.2209712474	0.8597184992	0.8597184992	0.7378365322	0.3515774436	0.7641250838
267	0.5482174475	0.6462684881	0.2210063315	0.8595700118	0.8595700118	0.7378122049	0.351609428	0.7641499959
268	0.5481920899	0.6462952829	0.2210265117	0.8597106841	0.8597106841	0.7378814852	0.3516467358	0.7641935035
269	0.5481859937	0.6463219019	0.2210465614	0.8597575748	0.8597575748	0.7379161054	0.351676033	0.7642000516
270	0.5481557441	0.6463757089	0.2210870955	0.8596716084	0.8596716084	0.7379195048	0.3517201356	0.7642477811
271	0.5481001192	0.64637395	0.2210857703	0.8600154739	0.8600154739	0.7380450103	0.3517472291	0.7642988783
272	0.5480507628	0.6464552165	0.2211470053	0.8599529529	0.8599529529	0.7380749569	0.3518194942	0.7643628939
273	0.5480426178	0.6464917077	0.2211745078	0.8599060622	0.8599060622	0.7380814679	0.3518503714	0.7643651992
274	0.5479948988	0.6465332583	0.2212058279	0.8598826168	0.8598826168	0.7380999088	0.3518880385	0.7644288119
275	0.5479478681	0.6466215694	0.2212724114	0.8599529529	0.8599529529	0.7381833687	0.3519781719	0.7645129318
276	0.5479295244	0.6466546142	0.2212973316	0.8599529529	0.8599529529	0.7382049011	0.3520096994	0.7645403232
277	0.547880077	0.6466498488	0.2212937377	0.8599216924	0.8599216924	0.738190278	0.3520025337	0.7646301722
278	0.5478334689	0.6467013862	0.2213326093	0.8600623647	0.8600623647	0.7382756894	0.3520634956	0.7647226724
279	0.5478183955	0.6467870451	0.2213972332	0.8601248857	0.8601248857	0.7383545407	0.352150486	0.7647409682
280	0.5478011512	0.6468183101	0.2214208257	0.8601092555	0.8601092555	0.738369153	0.3521790191	0.7647690374
281	0.547773341	0.646839832	0.2214370677	0.8598435412	0.8598435412	0.7382852451	0.352177281	0.764802457
282	0.5477520547	0.646876197	0.2214645143	0.8598826168	0.8598826168	0.7383233361	0.3522152704	0.7648363646
283	0.5477277462	0.6468928409	0.2214770776	0.8597184992	0.8597184992	0.7382736709	0.3522173875	0.7648778333
284	0.5477031151	0.6469005913	0.221482928	0.8597810202	0.8597810202	0.73830177	0.3522300325	0.7649184497
285	0.547691267	0.6468971184	0.2214803065	0.8598435412	0.8598435412	0.7383225581	0.3522319635	0.7649334117
286	0.5476740448	0.6469616038	0.2215289899	0.8599373227	0.8599373227	0.7383991317	0.3523013972	0.7649612037
287	0.5476679758	0.6469605223	0.2215281734	0.8600311042	0.8600311042	0.738432998	0.3523082341	0.7649755371
288	0.5476104977	0.647027999	0.2215791275	0.8601717765	0.8601717765	0.7385288034	0.3523844741	0.7650414675
289	0.547561408	0.6470830922	0.2216207399	0.8600232891	0.8600232891	0.7385099501	0.3524246287	0.7651039226
290	0.5475232897	0.6470978071	0.2216318556	0.8599607681	0.8599607681	0.738496481	0.3524334331	0.7651679005
291	0.5475007425	0.6471514534	0.2216723856	0.8598044656	0.8598044656	0.7384737702	0.3524715426	0.7651929974
292	0.5474776233	0.6471869103	0.2216991778	0.8597888353	0.8597888353	0.7384910891	0.3525040973	0.7652239597
293	0.5474303382	0.6471995906	0.2217087602	0.8597497597	0.8597497597	0.7384849296	0.3525129255	0.7653039196
294	0.5474187472	0.6471903451	0.2217017734	0.8596481631	0.8596481631	0.7384414299	0.3524955537	0.7653155441
295	0.5474081791	0.6471784938	0.2216928178	0.8596169026	0.8596169026	0.7384221821	0.3524816059	0.7653297076
296	0.5473669959	0.6471960059	0.2217060513	0.8597028689	0.8597028689	0.7384652976	0.3525055597	0.7653971315
297	0.5473581935	0.647197755	0.2217073731	0.8596716084	0.8596716084	0.7384549033	0.3525046025	0.7654080031
298	0.5473491981	0.6472424418	0.2217411461	0.8597263143	0.8597263143	0.7385041749	0.3525518895	0.7654219077
299	0.5473024634	0.6473049441	0.221788393	0.8598904319	0.8598904319	0.7386054082	0.3526254054	0.7655036834
300	0.5473012309	0.6473146963	0.221795766	0.8598826168	0.8598826168	0.7386088737	0.352634067	0.765503562
301	0.547280556	0.6473703637	0.221837857	0.8600076588	0.8600076588	0.7386912407	0.3526977803	0.765531245
302	0.5472592089	0.6474097825	0.2218676676	0.8601717765	0.8601717765	0.7387774405	0.3527492585	0.7655654053
303	0.5472315597	0.6473748311	0.2218412353	0.8600623647	0.8600623647	0.7387143287	0.3527066504	0.765600031
304	0.547220192	0.6473929428	0.221854932	0.8601952218	0.8601952218	0.7387751232	0.352735133	0.7656252236
305	0.5471854942	0.6474609492	0.221906369	0.8601952218	0.8601952218	0.7388194013	0.3528001436	0.7656676167
306	0.5471539172	0.6475082329	0.2219421399	0.8601170706	0.8601170706	0.7388213546	0.3528387751	0.7657176397
307	0.5471420668	0.6475082127	0.2219421247	0.8600701798	0.8600701798	0.7388040419	0.3528348103	0.7657332055
308	0.5471252559	0.6475034256	0.2219385028	0.8599451378	0.8599451378	0.7387547888	0.3528197104	0.7657526479
309	0.5471076325	0.6475543133	0.2219770067	0.8599451378	0.8599451378	0.7387879084	0.3528683622	0.7657834466
310	0.5470647482	0.6476862375	0.2220768602	0.8596481631	0.8596481631	0.7387641178	0.35296949	0.7658341356
311	0.5470503863	0.6476986807	0.222086281	0.8596794236	0.8596794236	0.7387837556	0.3529840246	0.7658510487
312	0.5470308817	0.6477303831	0.2221102849	0.8597810202	0.8597810202	0.7388418931	0.3530229081	0.7658829865
313	0.5470255698	0.6477073067	0.222092812	0.8598748017	0.8598748017	0.7388615039	0.3530087412	0.7658950139
314	0.5469662974	0.647748461	0.2221239742	0.8598826168	0.8598826168	0.7388911649	0.3530487629	0.7659662314
315	0.5469594644	0.6477487488	0.2221241922	0.8598279109	0.8598279109	0.7388711545	0.353044427	0.7659735362
316	0.5469153722	0.6477742126	0.2221434759	0.8598122807	0.8598122807	0.7388819488	0.353067466	0.7660439296
317	0.5468460175	0.6479329927	0.2222637613	0.8595621967	0.8595621967	0.7388928474	0.3531982672	0.7661523922
318	0.5468261019	0.6479252865	0.2222579218	0.8595778269	0.8595778269	0.7388936113	0.3531922136	0.7661809472
319	0.5468044538	0.6479143235	0.2222496145	0.8595387513	0.8595387513	0.7388720457	0.353178426	0.7662113651
320	0.5467878396	0.6479288344	0.2222606102	0.8597184992	0.8597184992	0.7389478861	0.3532074817	0.7662413652
321	0.5467228989	0.6479887514	0.2223060188	0.8592652219	0.8592652219	0.7388193472	0.3532265345	0.7663486368
322	0.5466693514	0.648029375	0.2223368115	0.859273037	0.859273037	0.7388486407	0.3532660644	0.7664222841
323	0.5466422636	0.648021947	0.2223311807	0.8593590034	0.8593590034	0.73887559	0.3532662211	0.7664657731
324	0.5465923953	0.6481026124	0.2223923371	0.8593433732	0.8593433732	0.7389222439	0.3533420952	0.7665032616
325	0.546555616	0.6481005504	0.2223907736	0.8592886673	0.8592886673	0.738900679	0.3533354971	0.766567988
326	0.5465196728	0.6481355849	0.2224173405	0.8591792555	0.8591792555	0.7388829916	0.3533597753	0.7666247724
327	0.5464771219	0.6481705895	0.2224438883	0.8591948858	0.8591948858	0.7389115178	0.3533946004	0.7666649725
328	0.5464424027	0.6482296167	0.2224886628	0.8592495917	0.8592495917	0.7389701037	0.3534557308	0.7667170463
329	0.5464290483	0.6482248437	0.2224850419	0.8593121127	0.8593121127	0.7389901223	0.3534564508	0.7667375027
330	0.5464165627	0.6482117582	0.2224751153	0.8593902639	0.8593902639	0.7390105157	0.3534505341	0.7667638086
331	0.5463837605	0.6482224825	0.2224832507	0.8592808522	0.8592808522	0.7389770282	0.3534515459	0.7668063384
332	0.5463771282	0.6482290488	0.2224882319	0.8591870707	0.8591870707	0.7389466125	0.3534498972	0.7668111417
333	0.5463313745	0.6483043281	0.2225453485	0.8588041295	0.8588041295	0.7388538381	0.3534895391	0.7668578785
334	0.5463206421	0.6483479288	0.222578437	0.8589057261	0.8589057261	0.7389197522	0.3535398863	0.7668727885
335	0.54630789	0.6483497192	0.2225797959	0.8588900959	0.8588900959	0.7389151307	0.3535402764	0.7668859156
336	0.5462994724	0.6483331305	0.222567206	0.8588119446	0.8588119446	0.7388754351	0.3535177738	0.76689176
337	0.5462557834	0.648406997	0.2226232722	0.858960432	0.858960432	0.7389783586	0.3536010784	0.7669681848
338	0.5462524091	0.6484268518	0.2226383451	0.8590307681	0.8590307681	0.7390172821	0.3536260512	0.7669787504
