iter	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	F1:use_weights=true	F1:use_weights=false	AUC
242	0.5235475294	0.6714745056	0.2409228226	0.8563579953	0.8563579953	0.7527298459	0.3760499263	0.7916451877
243	0.5234897743	0.671481053	0.2409282506	0.8563189196	0.8563189196	0.7527188639	0.3760527707	0.7916917233
244	0.5234274053	0.671549981	0.2409854024	0.856154802	0.856154802	0.752698751	0.3761065517	0.7917490232
245	0.5234130686	0.6715894263	0.2410181156	0.8561391718	0.8561391718	0.7527174865	0.3761448832	0.791761343
246	0.5233454139	0.6717207987	0.2411271028	0.8561626171	0.8561626171	0.7528090573	0.3762798606	0.791859385
247	0.5232708978	0.6717642152	0.2411631337	0.8562095079	0.8562095079	0.7528544496	0.3763282593	0.7919460499
248	0.5231750783	0.6718482723	0.241232909	0.8561235415	0.8561235415	0.7528739955	0.3764048998	0.7920517455
249	0.5231332151	0.6719227923	0.2412947869	0.8562563986	0.8562563986	0.7529721563	0.3764930656	0.7920902656
250	0.5230608107	0.6719118004	0.2412856586	0.8560844659	0.8560844659	0.75289877	0.3764653321	0.7921906923
251	0.5229990208	0.6719504927	0.2413177926	0.8562720289	0.8562720289	0.7529955927	0.3765225803	0.7922766144
252	0.5229223868	0.672018516	0.2413742977	0.8564517768	0.8564517768	0.7531078029	0.3766087378	0.7923559029
253	0.5229135025	0.6720400905	0.2413922222	0.8564908524	0.8564908524	0.7531364577	0.3766343337	0.792369631
254	0.5228442364	0.6721280509	0.241465317	0.8564595919	0.8564595919	0.753179602	0.3767202751	0.7924385383
255	0.5227451906	0.672265749	0.2415797942	0.8566315247	0.8566315247	0.7533325403	0.3768762238	0.7925657023
256	0.5227024895	0.6723226672	0.2416271318	0.8565690036	0.8565690036	0.7533440964	0.3769277725	0.7926241846
257	0.5226558598	0.6723604296	0.2416585439	0.8563970709	0.8563970709	0.7533012951	0.3769493391	0.7926666162
258	0.5226189789	0.6724268694	0.241713822	0.8566080793	0.8566080793	0.7534246219	0.3770370281	0.7927162204
259	0.5225615528	0.672447571	0.2417310487	0.8565690036	0.8565690036	0.7534225011	0.3770541996	0.7927764764
260	0.5225477459	0.6724578216	0.2417395792	0.8565690036	0.8565690036	0.753428935	0.3770645768	0.7927984378
261	0.5225373672	0.6724752662	0.2417540973	0.8566393398	0.8566393398	0.7534670924	0.3770890526	0.79280804
262	0.5224772016	0.6725718621	0.2418345062	0.8567409364	0.8567409364	0.7535670237	0.3771967099	0.7928787601
263	0.522454167	0.6725816821	0.2418426824	0.8567018608	0.8567018608	0.7535580714	0.3772028677	0.7929097097
264	0.5223711188	0.6726837163	0.2419276545	0.8568894238	0.8568894238	0.7536946707	0.3773244019	0.7930223319
265	0.5223257914	0.6726955079	0.2419374766	0.857030096	0.857030096	0.7537564832	0.3773499855	0.7930575692
266	0.5222877675	0.6726773077	0.2419223166	0.8568894238	0.8568894238	0.7536906481	0.3773179096	0.7930882858
267	0.5222397508	0.6727056334	0.2419459111	0.8569597599	0.8569597599	0.7537356348	0.377353426	0.7931473903
268	0.5221888866	0.6727905881	0.2420166917	0.8568737935	0.8568737935	0.7537557001	0.3774311699	0.7932110026
269	0.5221600889	0.6727913628	0.2420173373	0.8568269028	0.8568269028	0.7537380437	0.3774274059	0.7932539207
270	0.5219749328	0.673087386	0.2422641559	0.8565533734	0.8565533734	0.753817872	0.3777008912	0.7935336798
271	0.5218133053	0.6732239451	0.2423781129	0.8561000961	0.8561000961	0.7537278805	0.3777952517	0.7937933717
272	0.5217774783	0.6732655493	0.2424128431	0.8561469869	0.8561469869	0.7537721285	0.3778420065	0.7938388967
273	0.5217354535	0.6732878767	0.242431484	0.8562563986	0.8562563986	0.7538285251	0.377875305	0.7938929371
274	0.521692728	0.6733326183	0.2424688429	0.8561704323	0.8561704323	0.7538232482	0.3779123116	0.79394342
275	0.5215500554	0.6734995729	0.2426083067	0.856217323	0.856217323	0.7539460444	0.3780862573	0.7941489918
276	0.5214610833	0.6735851818	0.2426798546	0.855967239	0.855967239	0.7539026979	0.3781487364	0.7942682461
277	0.5213843374	0.6737511039	0.2428185928	0.8558265667	0.8558265667	0.7539520289	0.3783034055	0.7943643075
278	0.5212943702	0.6738043451	0.2428631304	0.8558734575	0.8558734575	0.7540035602	0.3783620377	0.7944605491
279	0.5211638023	0.6739627722	0.2429957136	0.8559437936	0.8559437936	0.7541300428	0.3785297945	0.7946589709
280	0.5211087938	0.6740507759	0.243069397	0.8558500121	0.8558500121	0.7541487255	0.3786100139	0.7947081596
281	0.5210330648	0.6740685222	0.2430842586	0.8558187516	0.8558187516	0.7541476958	0.3786249829	0.7947800663
282	0.5209900102	0.6741586088	0.2431597176	0.8559437936	0.8559437936	0.7542526254	0.378728753	0.7948278262
283	0.5209134692	0.674186963	0.2431834734	0.8559437936	0.8559437936	0.754270371	0.378757567	0.794933341
284	0.5208519613	0.6742175376	0.2432090924	0.855904718	0.855904718	0.7542743324	0.3787848132	0.7950128083
285	0.5208064766	0.6742107282	0.2432033865	0.8557953062	0.8557953062	0.754227583	0.3787671778	0.7950792
286	0.5207752547	0.6742388763	0.2432269744	0.8557718609	0.8557718609	0.7542360898	0.3787934869	0.795114413
287	0.5207311034	0.6743127324	0.2432888776	0.8558109365	0.8558109365	0.7542974764	0.3788723818	0.7951791897
288	0.5206986575	0.6743139371	0.2432898875	0.8560141297	0.8560141297	0.7543771438	0.3788935146	0.7952282397
289	0.520665056	0.6743488831	0.2433191843	0.8561000961	0.8561000961	0.754432394	0.3789374641	0.7952781136
290	0.5206428248	0.6743255407	0.2432996148	0.8560141297	0.8560141297	0.754384405	0.3789053109	0.7953108542
291	0.5205872104	0.6744185501	0.2433776012	0.8558890877	0.8558890877	0.754394036	0.3789876199	0.7953868838
292	0.5205561416	0.6744683525	0.243419371	0.855904718	0.855904718	0.7544312641	0.379039794	0.7954249567
293	0.5205080761	0.6744840233	0.243432516	0.8559984995	0.8559984995	0.7544774975	0.3790649263	0.795490152
294	0.5204744459	0.6744714381	0.2434219593	0.8558890877	0.8558890877	0.7544271224	0.3790413991	0.7955411019
295	0.5204224112	0.6745458078	0.24348435	0.8559828692	0.8559828692	0.7545100783	0.3791262329	0.7955902345
296	0.5203620222	0.67459919	0.243529145	0.8560375751	0.8560375751	0.7545647249	0.379185901	0.7956510775
297	0.5203512585	0.6746154561	0.2435427964	0.8560532054	0.8560532054	0.7545809725	0.3792039825	0.7956645639
298	0.5203402459	0.6746189556	0.2435457335	0.8560844659	0.8560844659	0.7545953059	0.3792106097	0.7956783389
299	0.5203069242	0.6746068236	0.2435355514	0.8559516087	0.8559516087	0.754536101	0.3791852321	0.7957089586
300	0.5202567869	0.674714558	0.2436259867	0.8560219449	0.8560219449	0.7546308161	0.3793017474	0.7957751585
301	0.5201974518	0.674765018	0.2436683575	0.8555842979	0.8555842979	0.7544922564	0.3793101059	0.7958593971
302	0.5201473422	0.6747882916	0.2436879029	0.8556624491	0.8556624491	0.754537192	0.3793414673	0.7959222409
303	0.5201074647	0.6748615236	0.2437494156	0.8556155584	0.8556155584	0.7545647382	0.3794113825	0.7959698989
304	0.520056234	0.674889712	0.2437730976	0.8557406004	0.8557406004	0.7546309813	0.3794523657	0.7960293471
305	0.5200218856	0.6749350817	0.2438112199	0.8559125331	0.8559125331	0.754726192	0.3795154525	0.7960781385
306	0.5199964111	0.6749312719	0.2438080185	0.8559203482	0.8559203482	0.7547268484	0.3795123422	0.7961085842
307	0.5199130967	0.6750276502	0.2438890225	0.8558578272	0.8558578272	0.7547627912	0.3796043225	0.7962204104
308	0.5198499918	0.6750810179	0.2439338903	0.8559828692	0.8559828692	0.7548447737	0.3796709696	0.7962851843
309	0.5197508594	0.6752821276	0.2441030534	0.8558343819	0.8558343819	0.7549127172	0.3798612159	0.7964327116
310	0.5196811405	0.6753491072	0.2441594228	0.8558812726	0.8558812726	0.7549728126	0.379934085	0.7964877139
311	0.519644845	0.6753630298	0.2441711418	0.8560063146	0.8560063146	0.7550301568	0.3799605928	0.7965474084
312	0.5195900418	0.6754356196	0.244232253	0.8559437936	0.8559437936	0.7550511932	0.3800284178	0.7966179702
313	0.5195610196	0.6754756647	0.2442659732	0.8559359785	0.8559359785	0.7550731726	0.3800684674	0.7966494133
314	0.5194939069	0.6754981483	0.244284908	0.8557484155	0.8557484155	0.7550142266	0.3800728914	0.7967457842
315	0.5194481505	0.6755229637	0.2443058084	0.8556937096	0.8556937096	0.7550084333	0.3800927911	0.7968048887
316	0.5193588762	0.6755503732	0.2443288961	0.8556390037	0.8556390037	0.7550042562	0.3801153348	0.7968565945
317	0.5193027256	0.6756131727	0.244381803	0.8557249701	0.8557249701	0.7550769433	0.380187844	0.7969214724
318	0.5192188472	0.6756604343	0.2444216283	0.8558109365	0.8558109365	0.7551399263	0.3802445215	0.797019732
319	0.5191897848	0.6756349508	0.2444001536	0.855779676	0.855779676	0.7551118413	0.3802154495	0.7970586821
320	0.5191442501	0.6756922746	0.2444484628	0.8557406004	0.8557406004	0.7551324281	0.3802700488	0.7971225325
321	0.51911024	0.6757225902	0.2444740156	0.8557249701	0.8557249701	0.7551452734	0.3802994229	0.7971707518
322	0.5190534355	0.6757778102	0.2445205678	0.8557484155	0.8557484155	0.7551888836	0.3803580609	0.7972365544
323	0.5190007337	0.6758366199	0.2445701575	0.8558187516	0.8558187516	0.7552529937	0.3804250027	0.7972843243
324	0.5189769501	0.6758746832	0.2446022594	0.8557093399	0.8557093399	0.7552341501	0.3804530245	0.7973099181
325	0.5188892519	0.6759197518	0.2446402756	0.8556702642	0.8556702642	0.7552470656	0.3804951452	0.7974052161
326	0.5188715457	0.6759232991	0.2446432681	0.8556233735	0.8556233735	0.7552310142	0.3804941284	0.7974282187
327	0.5188020422	0.6760605365	0.2447590738	0.8558734575	0.8558734575	0.7554140989	0.380658919	0.7975021796
328	0.518757723	0.6760214304	0.2447260684	0.855842197	0.855842197	0.75537751	0.3806159102	0.7975458827
329	0.518722793	0.6760425934	0.2447439293	0.8558109365	0.8558109365	0.7553785446	0.3806344197	0.7975873092
330	0.5186308931	0.6761328204	0.2448200947	0.8560141297	0.8560141297	0.7555140162	0.3807466295	0.7977065335
331	0.5185758723	0.6761486026	0.2448334201	0.8561391718	0.8561391718	0.7555725684	0.380775113	0.797786939
332	0.5185333666	0.6761941286	0.2448718637	0.8560688356	0.8560688356	0.7555735978	0.3808146458	0.7978491089
333	0.5185118592	0.6762445295	0.2449144319	0.8560453902	0.8560453902	0.7555959283	0.3808637994	0.7978675877
334	0.5184762035	0.6763065592	0.2449668332	0.8560141297	0.8560141297	0.7556224685	0.3809240625	0.7979145903
335	0.5184363066	0.676352204	0.2450054011	0.8561469869	0.8561469869	0.7557027174	0.380983846	0.7979757966
336	0.5184265831	0.6763887283	0.2450362676	0.8561782474	0.8561782474	0.7557376939	0.3810242588	0.797987032
337	0.5183833511	0.6764027526	0.2450481206	0.8560453902	0.8560453902	0.755694685	0.3810254296	0.7980440098
338	0.5183406097	0.6764923977	0.2451239022	0.8561626171	0.8561626171	0.7557963091	0.381128649	0.7980811061
339	0.5183134183	0.676505763	0.2451352029	0.8561235415	0.8561235415	0.755789424	0.3811384365	0.7981245274
340	0.5182943023	0.6765319365	0.2451573349	0.8562563986	0.8562563986	0.7558575261	0.3811783534	0.7981459653
341	0.5182122815	0.6766019015	0.2452165077	0.8562407684	0.8562407684	0.7558951005	0.3812483254	0.798203377
342	0.5181687957	0.6766970456	0.245297002	0.8562016928	0.8562016928	0.755939243	0.3813417289	0.798252962
343	0.518146012	0.6767647505	0.2453543004	0.8562329533	0.8562329533	0.7559936712	0.3814140669	0.7982805769
344	0.518089748	0.6768200961	0.2454011505	0.856154802	0.856154802	0.755997735	0.381462917	0.7983532533
345	0.5180230117	0.6768970129	0.2454662777	0.8562016928	0.8562016928	0.7560639979	0.3815462519	0.7984448835
346	0.5179772665	0.6768935485	0.2454633438	0.8562720289	0.8562720289	0.7560892583	0.3815496909	0.7984777124
347	0.5179089178	0.6769473084	0.2455088747	0.8562485835	0.8562485835	0.7561136538	0.3816023656	0.7985596563
348	0.5178774133	0.677003781	0.2455567134	0.8563501801	0.8563501801	0.756188492	0.3816702427	0.7985912032
349	0.5178100879	0.6770152779	0.2455664539	0.8562095079	0.8562095079	0.7561408129	0.381668034	0.7986830359
350	0.5177510606	0.6770288383	0.2455779432	0.8564127011	0.8564127011	0.7562284981	0.3817020965	0.7987565571
351	0.5176926059	0.6770300853	0.2455789997	0.8562954743	0.8562954743	0.7561835702	0.3816917281	0.7988221483
352	0.5176742551	0.6770665595	0.2456099064	0.8564205163	0.8564205163	0.7562550759	0.3817414811	0.7988515126
353	0.517651574	0.6770532443	0.2455986231	0.8564752221	0.8564752221	0.7562680974	0.3817332862	0.7988903731
354	0.5176269673	0.6770913838	0.2456309439	0.8564439616	0.8564439616	0.7562797021	0.3817692203	0.7989182043
355	0.5175846982	0.6771197784	0.2456550098	0.8565221129	0.8565221129	0.7563278841	0.3818060522	0.7989715001
356	0.5175368467	0.6772211604	0.2457409579	0.8566393398	0.8566393398	0.7564368307	0.3819215063	0.7990399954
357	0.517490332	0.6772809137	0.2457916308	0.8567487515	0.8567487515	0.7565167616	0.3819935781	0.7990964253
358	0.5174207307	0.6773304861	0.245833679	0.8568972389	0.8568972389	0.7566055728	0.3820591177	0.7991660737
359	0.5174093749	0.6773528849	0.2458526808	0.8569519448	0.8569519448	0.7566408719	0.3820875031	0.7991806635
360	0.5173906953	0.6773633685	0.2458615749	0.856967575	0.856967575	0.7566535052	0.3820997979	0.7991989721
361	0.5173839108	0.6773792245	0.2458750277	0.8570144658	0.8570144658	0.7566816755	0.3821207053	0.7992103384
362	0.5173294405	0.6774682862	0.2459506067	0.8571395078	0.8571395078	0.7567859822	0.3822244062	0.7992736259
363	0.5172945555	0.6774464509	0.2459320746	0.8571863986	0.8571863986	0.7567906339	0.3822066884	0.7993178824
364	0.5172550143	0.677471407	0.2459532556	0.8571160624	0.8571160624	0.7567787908	0.3822252736	0.7993798751
365	0.5171850212	0.6775256867	0.2459993316	0.8571785834	0.8571785834	0.7568370267	0.3822871284	0.7994784313
366	0.5171522862	0.6775649346	0.2460326539	0.8572254742	0.8572254742	0.7568797915	0.3823320274	0.7995211518
367	0.5171142005	0.6776353525	0.2460924532	0.8573895918	0.8573895918	0.7569876964	0.3824205549	0.7995733166
368	0.5170755659	0.6776871486	0.2461364493	0.8573505162	0.8573505162	0.7570047823	0.3824697862	0.7996155554
369	0.517009461	0.6777374911	0.2461792194	0.8574052221	0.8574052221	0.7570575153	0.3825268648	0.7996904899
370	0.5169576648	0.6777773219	0.2462130649	0.8573114406	0.8573114406	0.7570458027	0.3825583869	0.7997670923
371	0.5169075282	0.6778519554	0.2462764978	0.8572801801	0.8572801801	0.7570801666	0.3826318387	0.7998362783
372	0.5168770918	0.6778485064	0.2462735659	0.8572411044	0.8572411044	0.7570627775	0.3826244079	0.7998739325
373	0.5167823311	0.6779419949	0.2463530495	0.8572020288	0.8572020288	0.7571058408	0.3827164371	0.8000034974
374	0.5167523584	0.6779537049	0.2463630074	0.8570691717	0.8570691717	0.757061317	0.3827152093	0.8000403597
375	0.5166702779	0.6779609789	0.2463691932	0.8570926171	0.8570926171	0.7570749988	0.3827250107	0.8001054042
376	0.516655354	0.6779642713	0.2463719931	0.8571004322	0.8571004322	0.7570801004	0.3827291683	0.8001210315
377	0.5166102037	0.6779559646	0.246364929	0.8571316927	0.8571316927	0.7570871158	0.3827237609	0.800177414
378	0.5165627991	0.6779520216	0.2463615759	0.8571238776	0.8571238776	0.7570816086	0.3827189358	0.8002344389
379	0.5165058399	0.6780298485	0.246427769	0.8572020288	0.8572020288	0.7571606222	0.3828065969	0.8003093182
380	0.516472749	0.6780882069	0.2464774173	0.8571551381	0.8571551381	0.7571787137	0.3828618205	0.8003411922
381	0.5164194766	0.6781072716	0.246493639	0.8571942137	0.8571942137	0.7572058453	0.3828852887	0.8004049418
382	0.5163666919	0.6781627279	0.2465408324	0.8573583313	0.8573583313	0.7573044489	0.3829585956	0.800482511
383	0.5162639844	0.67838499	0.2467300819	0.8572567347	0.8572567347	0.7574033605	0.3831767213	0.8006205185
384	0.5162226402	0.6783998026	0.2467427003	0.8572176591	0.8572176591	0.7573973405	0.3831880342	0.8006711442
385	0.5161913672	0.6784313548	0.2467695811	0.8571316927	0.8571316927	0.757383445	0.3832118574	0.8007039563
386	0.5161512065	0.6784586924	0.246792874	0.8571238776	0.8571238776	0.7573974289	0.3832391615	0.8007530948
387	0.5160999866	0.6785522666	0.2468726227	0.8572098439	0.8572098439	0.7574892994	0.3833439055	0.8008177856
388	0.5160517205	0.6786025926	0.2469155252	0.8573974069	0.8573974069	0.7575938846	0.3834143835	0.8008852214
389	0.5160272829	0.6787092839	0.2470065071	0.8573427011	0.8573427011	0.7576390075	0.3835185907	0.8009022791
390	0.5160272229	0.6787092523	0.2470064801	0.8573348859	0.8573348859	0.7576359362	0.3835177763	0.8009023161
