iter	Logloss	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false	F1:use_weights=true	F1:use_weights=false	AUC
241	0.5421490149	0.6529623232	0.2261110146	0.8545839618	0.8545839618	0.7402905432	0.3576047838	0.7703084213
242	0.5421329864	0.6530058251	0.22614461	0.8545995921	0.8545995921	0.7403243652	0.357648167	0.7703320422
243	0.542112045	0.6530099976	0.2261478326	0.8545605164	0.8545605164	0.7403123842	0.357648775	0.7703623267
244	0.5420912105	0.6530351121	0.2261672307	0.8545136257	0.8545136257	0.7403109264	0.3576689254	0.7703899609
245	0.5420449707	0.6530753424	0.2261983078	0.8545214408	0.8545214408	0.7403397099	0.35770847	0.7704543467
246	0.5419930358	0.653121477	0.2262339516	0.8545058105	0.8545058105	0.740363486	0.3577516679	0.7705193589
247	0.5419468967	0.6531386819	0.2262472459	0.8546621131	0.8546621131	0.7404332029	0.3577819872	0.7705774608
248	0.5419270497	0.653231388	0.2263188946	0.8544198442	0.8544198442	0.7404018235	0.3578503254	0.7706003847
249	0.5418835695	0.6532358447	0.2263223396	0.8541463148	0.8541463148	0.7403019678	0.357830635	0.7706523974
250	0.5418223657	0.6533386781	0.2264018459	0.8542322812	0.8542322812	0.7404002922	0.3579375488	0.7707454117
251	0.5417777554	0.653376882	0.2264313914	0.8543260627	0.8543260627	0.7404600502	0.3579827062	0.7708026109
252	0.54172899	0.6533869068	0.2264391449	0.8538102644	0.8538102644	0.7402726841	0.3579470898	0.7708545956
253	0.5417036582	0.6534703465	0.2265036912	0.8538571551	0.8538571551	0.7403438608	0.3580318521	0.7708943034
254	0.5416510791	0.6535269184	0.226547465	0.8537477434	0.8537477434	0.7403390317	0.3580769136	0.7709569134
255	0.5415960315	0.653551581	0.2265665512	0.8536461468	0.8536461468	0.7403166533	0.3580918161	0.7710269603
256	0.5415469776	0.6535856126	0.2265928909	0.8535523652	0.8535523652	0.7403032154	0.3581164605	0.7710898977
257	0.5415180762	0.6536551826	0.226646747	0.8536383316	0.8536383316	0.7403801771	0.3581912863	0.7711354693
258	0.5414897278	0.6536340982	0.2266304235	0.8535679955	0.8535679955	0.7403401964	0.3581647092	0.7711762502
259	0.5414272004	0.6537310445	0.22670549	0.8536930375	0.8536930375	0.7404494167	0.3582694597	0.7712718799
260	0.5414006401	0.6537394086	0.2267119677	0.8536695921	0.8536695921	0.7404459626	0.3582754837	0.7713112355
261	0.5413692269	0.6537546741	0.2267237908	0.8536148863	0.8536148863	0.7404351746	0.3582854284	0.7713612412
262	0.5413493677	0.6538071634	0.2267644489	0.8537555585	0.8537555585	0.7405217598	0.3583485865	0.7713949616
263	0.5412527764	0.6538002608	0.2267591017	0.853786819	0.853786819	0.7405290911	0.3583446634	0.7714259894
264	0.5412407865	0.6537690714	0.2267349421	0.8536852224	0.8536852224	0.7404708686	0.3583055479	0.7714408259
265	0.5412288848	0.6537813171	0.2267444274	0.8538024493	0.8538024493	0.7405228184	0.3583277165	0.7714597353
266	0.5411759993	0.6538307749	0.2267827409	0.8536383316	0.8536383316	0.7404928027	0.3583610973	0.7715444509
267	0.5411305985	0.6539133166	0.2268466994	0.8538258946	0.8538258946	0.7406163061	0.3584574776	0.7716177448
268	0.5410936048	0.6539794574	0.2268979639	0.8538415249	0.8538415249	0.7406646063	0.358522855	0.7716766926
269	0.5410793351	0.6540099662	0.226921615	0.8538258946	0.8538258946	0.7406782913	0.3585510015	0.7716936726
270	0.541006574	0.6541278223	0.2270130054	0.8535523652	0.8535523652	0.740650908	0.3586409355	0.7718082136
271	0.5409852867	0.6541801069	0.227053562	0.8534351384	0.8534351384	0.7406402818	0.3586811931	0.7718296847
272	0.5409131257	0.6542853614	0.2271352309	0.8532397602	0.8532397602	0.7406341385	0.3587658203	0.7718855238
273	0.5408573554	0.654358061	0.2271916589	0.8531694241	0.8531694241	0.740654211	0.3588299872	0.7719714544
274	0.5408410905	0.6543715808	0.2272021545	0.8531537939	0.8531537939	0.7406569815	0.3588416954	0.7719909222
275	0.5407805032	0.6544318929	0.2272489817	0.8533100964	0.8533100964	0.7407545132	0.358913926	0.7720585403
276	0.5407433336	0.654459548	0.2272704571	0.8535132896	0.8535132896	0.7408487843	0.3589586836	0.7721129644
277	0.5407311296	0.6545007199	0.227302433	0.8535054745	0.8535054745	0.7408722186	0.3589978748	0.7721358114
278	0.5406524951	0.6546825611	0.2274437187	0.8533569871	0.8533569871	0.7409327408	0.3591609174	0.7722004795
279	0.5406496802	0.6547040218	0.2274603995	0.8533413569	0.8533413569	0.7409405927	0.3591803303	0.7721993891
280	0.5406123109	0.6546706411	0.2274344542	0.8532475754	0.8532475754	0.7408838637	0.3591396753	0.7722498751
281	0.5406034224	0.6546891711	0.2274488563	0.8532553905	0.8532553905	0.7408986757	0.3591583234	0.7722619951
282	0.5405663292	0.6546816796	0.2274430335	0.8534663989	0.8534663989	0.7409734143	0.3591697527	0.7723193583
283	0.5405259324	0.6547146953	0.2274686961	0.8535289199	0.8535289199	0.7410181234	0.3592072871	0.7723700135
284	0.5405029688	0.6547355324	0.2274848941	0.8535523652	0.8535523652	0.7410403056	0.3592295599	0.7723998402
285	0.5404380216	0.6548227971	0.2275527445	0.8536148863	0.8536148863	0.7411197607	0.3593196921	0.7724880814
286	0.5403838814	0.6547736211	0.2275145063	0.8534038779	0.8534038779	0.7410087311	0.3592533253	0.7725718259
287	0.5403282093	0.6548512454	0.2275748685	0.8535289199	0.8535289199	0.7411055767	0.359339656	0.7726573754
288	0.5403021869	0.65485287	0.2275761321	0.8534429535	0.8534429535	0.7410742094	0.3593336119	0.7726944388
289	0.5402761356	0.6548769464	0.2275948581	0.8535914409	0.8535914409	0.7411456031	0.359370116	0.7727300217
290	0.5402521704	0.6548855021	0.2276015129	0.8535523652	0.8535523652	0.7411363522	0.3593749486	0.772761936
291	0.5402456336	0.6548678378	0.2275877734	0.8535132896	0.8535132896	0.74111031	0.3593543579	0.772769983
292	0.5402288418	0.6549507543	0.2276522747	0.8535523652	0.8535523652	0.7411781364	0.3594382235	0.7727974414
293	0.5401672507	0.6550315633	0.2277151559	0.853661777	0.853661777	0.7412711296	0.3595263016	0.7728850396
294	0.5400919289	0.6550841296	0.2277560705	0.8536852224	0.8536852224	0.7413136277	0.3595793743	0.7729695854
295	0.5400296081	0.6551161373	0.2277809875	0.853474214	0.853474214	0.7412545492	0.3595917023	0.7730677646
296	0.5399862943	0.6552487835	0.2278842804	0.853661777	0.853661777	0.7414102009	0.3597370605	0.7731230891
297	0.5399612136	0.6551941269	0.2278417125	0.8537711888	0.8537711888	0.7414164697	0.3596937306	0.7731575292
298	0.5399372336	0.6551863962	0.2278356923	0.8536774073	0.8536774073	0.7413761569	0.3596779053	0.7731904668
299	0.5399129574	0.6552204991	0.2278622508	0.8538962308	0.8538962308	0.7414805011	0.3597304211	0.7732375909
300	0.5399064139	0.6552372461	0.2278752941	0.8538649703	0.8538649703	0.741479438	0.3597439009	0.7732460163
301	0.5398815168	0.6552912843	0.2279173872	0.8538962308	0.8538962308	0.7415258238	0.3597991274	0.7732913684
302	0.5398716497	0.6553230404	0.2279421277	0.8537555585	0.8537555585	0.7414931055	0.3598174629	0.7733065523
303	0.5398375721	0.6553517894	0.2279645279	0.8538180795	0.8538180795	0.7415350886	0.359850924	0.7733621363
304	0.5398351635	0.6553413945	0.2279564283	0.8537164829	0.8537164829	0.7414901162	0.359831809	0.7733631517
305	0.5398303936	0.6553402137	0.2279555083	0.8536774073	0.8536774073	0.7414746213	0.3598271918	0.7733680373
306	0.5398270223	0.6553432664	0.2279578868	0.8536774073	0.8536774073	0.7414765752	0.3598301551	0.773372952
307	0.5397975246	0.6553757653	0.227983211	0.853661777	0.853661777	0.7414914801	0.359860315	0.7734079923
308	0.539772167	0.6553742111	0.2279819999	0.8536305165	0.8536305165	0.7414786927	0.3598560286	0.7734544404
309	0.5397628379	0.6553813029	0.2279875264	0.8536227014	0.8536227014	0.7414802832	0.3598622187	0.7734691381
310	0.5397440381	0.655404797	0.228005836	0.8536930375	0.8536930375	0.7415218538	0.3598912775	0.7734959555
311	0.5397233258	0.6553830256	0.2279888689	0.8534976594	0.8534976594	0.7414342087	0.3598527784	0.7735236334
312	0.539687073	0.6554740879	0.2280598461	0.853661777	0.853661777	0.7415544056	0.3599557766	0.7735779297
313	0.5396181697	0.6556011455	0.2281589202	0.8533960627	0.8533960627	0.741535416	0.3600555261	0.7736754977
314	0.5396046507	0.6556613525	0.2282058836	0.8535289199	0.8535289199	0.7416240831	0.3601258289	0.7737011394
315	0.539562588	0.6556702877	0.2282128543	0.8535211047	0.8535211047	0.7416268488	0.3601338128	0.773759924
316	0.5395625403	0.6556706655	0.2282131491	0.8535132896	0.8535132896	0.7416241403	0.3601334841	0.7737600114
317	0.5395108584	0.6557473152	0.228272956	0.8535211047	0.8535211047	0.74167612	0.3602086436	0.7738365183
318	0.5394875156	0.6557304585	0.2282598019	0.8535914409	0.8535914409	0.7416918911	0.3601985292	0.7738596018
319	0.5394583995	0.6557854819	0.2283027426	0.8535914409	0.8535914409	0.7417270875	0.3602519914	0.7738996758
320	0.5394257996	0.6558247224	0.2283333717	0.8536774073	0.8536774073	0.7417846423	0.3602977798	0.7739462998
321	0.5393906756	0.6559046647	0.2283957845	0.8536305165	0.8536305165	0.7418180705	0.3603712984	0.7740004861
322	0.5393292445	0.6558789778	0.2283757281	0.8536305165	0.8536305165	0.7418016418	0.3603463321	0.7740697149
323	0.5392901291	0.6559840933	0.2284578151	0.8535445501	0.8535445501	0.7418364007	0.3604408443	0.7741143512
324	0.5392544744	0.6560163708	0.2284830278	0.8535601804	0.8535601804	0.7418629434	0.3604736169	0.7741505934
325	0.539214956	0.656092482	0.2285424923	0.8535679955	0.8535679955	0.7419145603	0.360548316	0.77421584
326	0.5391303069	0.6561669994	0.2286007283	0.8536461468	0.8536461468	0.7419917254	0.3606277558	0.7742586312
327	0.539098996	0.6561491731	0.2285867955	0.8536227014	0.8536227014	0.7419714715	0.3606083266	0.7743084741
328	0.5390632828	0.6561773334	0.2286088058	0.8535601804	0.8535601804	0.7419658556	0.3606301345	0.7743540279
329	0.5389949652	0.6562590482	0.228672688	0.8531928695	0.8531928695	0.7418792661	0.3606768059	0.7744500785
330	0.5389563809	0.6562792248	0.2286884645	0.8529818611	0.8529818611	0.741812374	0.3606775696	0.7744941895
331	0.5389020204	0.6563532059	0.2287463222	0.8530600123	0.8530600123	0.7418891887	0.3607565129	0.7745692798
332	0.538856579	0.6564247817	0.2288023142	0.8530131216	0.8530131216	0.7419171745	0.3608219477	0.7746176857
333	0.5387826232	0.656526721	0.2288820853	0.8529974913	0.8529974913	0.7419763677	0.3609197341	0.7747248792
334	0.5387560143	0.6565251812	0.22888088	0.8531772392	0.8531772392	0.7420433775	0.360934323	0.7747733944
335	0.5387189021	0.6565900784	0.2289316801	0.8532163149	0.8532163149	0.742099609	0.3610009821	0.7748259552
336	0.5386681192	0.6566293251	0.2289624076	0.8532163149	0.8532163149	0.7421246757	0.3610391844	0.7749030856
337	0.5386566632	0.6566460465	0.2289755007	0.8532006846	0.8532006846	0.7421294425	0.3610540624	0.7749172831
338	0.5386344031	0.6566236165	0.2289579379	0.8531459787	0.8531459787	0.7420944225	0.3610273302	0.7749553563
339	0.5385944706	0.6567435165	0.2290518377	0.8534976594	0.8534976594	0.7423040281	0.3611755543	0.7750157405
340	0.5385396154	0.6567750907	0.2290765722	0.8532084997	0.8532084997	0.7422148073	0.3611804016	0.7750871387
341	0.5385104797	0.6568389627	0.229126617	0.8532319451	0.8532319451	0.742264463	0.3612447039	0.7751267402
342	0.5384748998	0.6568856586	0.2291632118	0.8531694241	0.8531694241	0.7422706171	0.3612845792	0.7751614253
343	0.5384051472	0.6569323637	0.2291998203	0.8531928695	0.8531928695	0.742309308	0.3613321749	0.7752321075
344	0.5383656813	0.6569607565	0.2292220783	0.853349172	0.853349172	0.7423865883	0.3613738508	0.775293327
345	0.5383480944	0.6569735928	0.2292321419	0.8533257266	0.8533257266	0.7423859115	0.3613842544	0.7753152068
346	0.5383328627	0.6569908866	0.2292457009	0.8533726174	0.8533726174	0.7424146982	0.3614053088	0.7753378288
347	0.5383031192	0.656994125	0.2292482401	0.8533569871	0.8533569871	0.7424108508	0.3614070625	0.7753859386
348	0.538267004	0.6570873528	0.2293213506	0.8535054745	0.8535054745	0.7425265667	0.361511229	0.7754409977
349	0.5382250976	0.6570969751	0.229328898	0.853411693	0.853411693	0.7424972181	0.3615121936	0.7755005834
350	0.5381854533	0.6571488995	0.2293696305	0.8533804325	0.8533804325	0.7425185333	0.3615599965	0.7755529762
351	0.5381446341	0.6571786762	0.2293929927	0.8533257266	0.8533257266	0.7425168312	0.3615841099	0.7756032259
352	0.5380942703	0.6572577624	0.229455055	0.8535601804	0.8535601804	0.7426560651	0.3616822585	0.7756745434
353	0.5380797723	0.6572817619	0.2294738921	0.8535836257	0.8535836257	0.74268026	0.3617077646	0.7756958814
354	0.5380586886	0.657309099	0.229495351	0.8537477434	0.8537477434	0.7427598277	0.3617491568	0.7757370066
355	0.5380227444	0.6573716942	0.2295444949	0.8539431215	0.8539431215	0.7428737292	0.3618277487	0.7758056832
356	0.5380006771	0.6573244532	0.2295074046	0.8537477434	0.8537477434	0.7427696305	0.3617641312	0.775825424
357	0.5379824294	0.6573214258	0.2295050279	0.853661777	0.853661777	0.7427351612	0.3617534604	0.775857483
358	0.5379467101	0.6573534108	0.2295301393	0.8536852224	0.8536852224	0.742764454	0.3617867599	0.775909275
359	0.5379375132	0.6573484534	0.229526247	0.853661777	0.853661777	0.742752415	0.3617798195	0.7759216248
360	0.5379219831	0.6573722411	0.2295449244	0.8535679955	0.8535679955	0.7427320983	0.3617945966	0.7759469198
361	0.5379003593	0.6573700879	0.2295432336	0.8536227014	0.8536227014	0.7427514336	0.3617974104	0.7759803317
362	0.5378612081	0.6574367596	0.2295955906	0.8535679955	0.8535679955	0.7427732774	0.3618575265	0.7760413076
363	0.5378230062	0.6574438446	0.2296011551	0.8537555585	0.8537555585	0.7428488068	0.3618812898	0.7760842009
364	0.5378035503	0.6574602558	0.2296140451	0.8537711888	0.8537711888	0.7428651993	0.3618987044	0.7761116668
365	0.5377954317	0.6574854479	0.2296338336	0.8537711888	0.8537711888	0.7428812802	0.3619232827	0.7761153325
366	0.5377775654	0.6575112953	0.2296541388	0.8537946341	0.8537946341	0.7429066543	0.3619506086	0.776134891
367	0.537763173	0.6575276696	0.229667003	0.853786819	0.853786819	0.7429141475	0.3619658835	0.7761569717
368	0.5377615099	0.6575313568	0.2296699	0.853786819	0.853786819	0.742916501	0.3619694814	0.7761587518
369	0.5377453665	0.6575182479	0.2296596009	0.853911861	0.853911861	0.7429554663	0.3619679256	0.7761695316
370	0.5377359162	0.6575534226	0.2296872373	0.8540056425	0.8540056425	0.7430134172	0.3620106772	0.7761838869
371	0.5377194952	0.657555078	0.229688538	0.8538884156	0.8538884156	0.7429701025	0.3620017593	0.776199416
372	0.5376822869	0.657628281	0.229746065	0.8540681635	0.8540681635	0.7430848703	0.3620893594	0.7762559189
373	0.537647758	0.6576278895	0.2297457574	0.8538102644	0.8538102644	0.7429869899	0.3620657943	0.7762959107
374	0.5376408181	0.6576342533	0.2297507592	0.8538180795	0.8538180795	0.7429940105	0.3620727082	0.7763000012
375	0.5376393541	0.6576451017	0.229759286	0.8538102644	0.8538102644	0.742997975	0.3620825938	0.7763012528
376	0.5375931636	0.6576821702	0.2297884244	0.8537946341	0.8537946341	0.7430157132	0.3621173702	0.7763345656
377	0.5375671884	0.6577117827	0.2298117049	0.8538649703	0.8538649703	0.7430612447	0.3621526034	0.7763688209
378	0.5375352317	0.6577439383	0.2298369877	0.85384934	0.85384934	0.7430758468	0.3621825897	0.776417274
379	0.5374968837	0.6577652129	0.2298537168	0.8538180795	0.8538180795	0.7430775845	0.3622005477	0.7764801706
380	0.5374654213	0.6577801831	0.2298654893	0.8536695921	0.8536695921	0.7430308963	0.3622018002	0.7765317389
381	0.5374142903	0.657884908	0.2299478635	0.853786819	0.853786819	0.7431421159	0.3623146109	0.776612607
382	0.5373950109	0.6578858953	0.2299486402	0.8537555585	0.8537555585	0.7431309039	0.3623127602	0.7766350758
383	0.5373635999	0.6579339681	0.2299864643	0.8538258946	0.8538258946	0.7431882176	0.3623660443	0.7766756971
384	0.5373508119	0.6579549411	0.2300029682	0.8538727854	0.8538727854	0.7432193608	0.3623907527	0.7766955744
385	0.5373246502	0.6579456853	0.2299956845	0.85384934	0.85384934	0.7432045744	0.3623796004	0.776731332
386	0.5373025959	0.6579319627	0.2299848863	0.8538649703	0.8538649703	0.7432017403	0.3623676046	0.776765378
387	0.537252148	0.6580365691	0.2300672147	0.8538649703	0.8538649703	0.7432684747	0.3624697895	0.7768274863
388	0.5371828835	0.6580949717	0.2301131936	0.8537946341	0.8537946341	0.7432790773	0.3625205112	0.7769370759
389	0.5371366449	0.6581397401	0.2301484455	0.8536070711	0.8536070711	0.7432365417	0.3625473411	0.7770037222
390	0.5371088623	0.6582297943	0.230219375	0.8537711888	0.8537711888	0.7433561754	0.3626501485	0.777044931
